RowID,Product ID,Category,Sub-Category,Product Name,Price
1159,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,48.91
1160,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,4.84
1161,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",8.56
1162,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49
1163,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",128.784
1164,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",8.32
1165,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,123.594
1166,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,5.184
1167,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128
1168,OFF-AR-10002067,Office Supplies,Art,Newell 334,19.84
1169,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848
1170,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98
1171,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78
1172,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3
1173,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,10.52
1174,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38
1175,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784
1176,OFF-AR-10001446,Office Supplies,Art,Newell 309,11.55
1177,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99
1178,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,14.904
1179,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,126.294
1180,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",7.39
1181,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24
1182,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,1.476
1183,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,34.23
1184,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",9.48
1185,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,39.128
1186,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,199.044
1187,OFF-LA-10003190,Office Supplies,Labels,Avery 474,2.304
1188,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,149.95
1189,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,179.184
1190,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,231.282
1191,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,7.504
1192,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,95.96
1193,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,59.16
1194,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48
1195,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992
1196,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58
1197,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,20.77
1198,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,9.984
1199,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4.784
1200,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64
1201,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,119
1202,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",11.33
1203,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,18.8
1204,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4.57
1205,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,12.09
1206,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",13.9
1207,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,1.276
1208,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672
1209,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,278.99
1210,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",90.98
1211,OFF-AR-10000127,Office Supplies,Art,Newell 321,2.624
1212,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,119.99
1213,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,5.74
1214,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,146.34
1215,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.74
1216,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,5.78
1217,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672
1218,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,3.768
1219,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924
1220,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",91.686
1221,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,15.448
1222,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,6.54
1223,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",20.98
1224,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,3.984
1225,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584
1226,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,42.686
1227,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",4.224
1228,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,39.99
1229,OFF-FA-10002975,Office Supplies,Fasteners,Staples,3.78
1230,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06
1231,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",7.984
1232,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,4.98
1233,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",6.432
1234,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,49.99
1235,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,236.944
1236,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,19.99
1237,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",108.792
1238,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,15.176
1239,OFF-LA-10000248,Office Supplies,Labels,Avery 52,3.69
1240,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,1.98
1241,OFF-LA-10004008,Office Supplies,Labels,Avery 507,2.88
1242,OFF-AR-10001177,Office Supplies,Art,Newell 349,2.624
1243,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,63.98
1244,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,22.99
1245,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,212.136
1246,OFF-AR-10004272,Office Supplies,Art,Newell 308,1.68
1247,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,323.96
1248,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,23.42
1249,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833
1250,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936
1251,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",8.994
1252,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",21.648
1253,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,8.32
1254,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",4.28
1255,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.55
1256,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,23.73
1257,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2.952
1258,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57
1259,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588
1260,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99
1261,OFF-AR-10004956,Office Supplies,Art,Newell 33,4.464
1262,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
1263,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,4.144
1264,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,6.584
1265,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,22.84
1266,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,110.691
1267,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,20.27
1268,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,11.7
1269,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94
1270,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",22.52
1271,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99
1272,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,27.882
1273,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",27.152
1274,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1.408
1275,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,18.272
1276,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294
1277,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49
1278,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,45.784
1279,TEC-PH-10001051,Technology,Phones,HTC One,79.992
1280,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04
1281,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,8.88
1282,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2
1283,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,5.448
1284,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,6.68
1285,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,90.24
1286,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,145.95
1287,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27
1288,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,249.99
1289,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,3.984
1290,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,6.48
1291,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48
1292,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
1293,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,62.18
1294,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,559.992
1295,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432
1296,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67
1297,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,4.784
1298,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,17.52
1299,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.496
1300,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,446.49
1301,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,42.95
1302,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,129.99
1303,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,37.99
1304,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,4.784
1305,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,136.784
1306,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34
1307,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,60.97
1308,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,6.48
1309,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,12.64
1310,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48
1311,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,0.636
1312,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,34.728
1313,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51
1314,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,79.992
1315,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,4.98
1316,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,38.76
1317,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,2.742
1318,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",80.16
1319,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712
1320,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",88.784
1321,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",2.456
1322,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632
1323,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4.592
1324,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,24.784
1325,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,44.01
1326,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78
1327,TEC-PH-10000141,Technology,Phones,Clearsounds A400,52.792
1328,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,239.992
1329,OFF-FA-10001229,Office Supplies,Fasteners,Staples,3.93
1330,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,12.224
1331,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6.48
1332,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,5.98
1333,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),179.99
1334,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,136.6664
1335,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,119.992
1336,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,239.64
1337,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99
1338,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53
1339,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,0.336
1340,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068
1341,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",52.398
1342,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,275.37
1343,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,72.99
1344,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,4.48
1345,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,5.824
1346,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.75
1347,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11
1348,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,6.48
1349,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,1.784
1350,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,108.792
1351,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59
1352,OFF-LA-10004545,Office Supplies,Labels,Avery 50,12.53
1353,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184
1354,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,8.792
1355,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76
1356,OFF-AR-10001473,Office Supplies,Art,Newell 313,3.28
1357,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,157.99
1358,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,5.98
1359,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536
1360,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,1637.53
1361,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,8.196
1362,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,65.592
1363,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",279.48
1364,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88
1365,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,289.53
1366,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,12.744
1367,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,4.49
1368,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37
1369,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",57.98
1370,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98
1371,TEC-PH-10000369,Technology,Phones,HTC One Mini,100.792
1372,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,25
1373,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464
1374,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,200.98
1375,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02
1376,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,5.024
1377,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,225.04
1378,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",20.94
1379,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,11.95
1380,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,4.14
1381,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23
1382,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",7.068
1383,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,200.49
1384,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.98
1385,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,449.95
1386,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99
1387,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,8.224
1388,OFF-LA-10003663,Office Supplies,Labels,Avery 498,2.89
1389,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2799.992
1390,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,93.285
1391,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1.122
1392,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,21.312
1393,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2.464
1394,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4.76
1395,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,21.38
1396,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",14.27
1397,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,6.48
1398,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96
1399,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",430.98
1400,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",12.792
1401,TEC-PH-10002834,Technology,Phones,Google Nexus 5,179.99
1402,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,130.98
1403,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,13.1
1404,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",22.38
1405,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,116.991
1406,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99
1407,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,0.796
1408,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3.14
1409,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.16
1410,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192
1411,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,205.325
1412,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,3773.08
1413,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672
1414,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,38.76
1415,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,6.48
1416,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,48.04
1417,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",32.48
1418,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,64.99
1419,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,125.99
1420,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99
1421,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,119.31
1422,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99
1423,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,6.792
1424,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",195.184
1425,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,38.48
1426,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99
1427,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
1428,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464
1429,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384
1430,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,16.096
1431,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.792
1432,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,11.994
1433,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,3.95
1434,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28
1435,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,6.48
1436,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93
1437,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,4.224
1438,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,18.056
1439,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,39.152
1440,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",88.784
1441,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,6.48
1442,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",9.38
1443,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98
1444,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,125.99
