Row ID,Order ID,Order Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Product Name,Quantity,Sales
172,CA-2014-118962,8/5/2014,Standard Class,CS-12130,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",3,$20.94 
173,CA-2014-118962,8/5/2014,Standard Class,CS-12130,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,2,$110.96 
174,CA-2014-118962,8/5/2014,Standard Class,CS-12130,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",7,$340.14 
175,US-2014-100853,9/14/2014,Standard Class,JB-15400,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2,$52.45 
176,US-2014-100853,9/14/2014,Standard Class,JB-15400,OFF-LA-10003148,Office Supplies,Labels,Avery 51,4,$20.16 
177,US-2017-152366,4/21/2017,Second Class,SJ-20500,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4,$97.26 
178,US-2015-101511,11/21/2015,Second Class,JE-15745,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",7,$396.80 
179,US-2015-101511,11/21/2015,Second Class,JE-15745,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,5,$15.88 
180,CA-2015-137225,12/15/2015,Standard Class,JK-15640,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1,$3.28 
181,CA-2014-166191,12/5/2014,Second Class,DK-13150,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2,$24.82 
182,CA-2014-166191,12/5/2014,Second Class,DK-13150,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,7,$408.74 
183,CA-2014-158274,11/19/2014,Second Class,RM-19675,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,4,$503.96 
184,CA-2014-158274,11/19/2014,Second Class,RM-19675,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),5,$149.95 
185,CA-2014-158274,11/19/2014,Second Class,RM-19675,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2,$29.00 
186,CA-2016-105018,11/28/2016,Standard Class,SK-19990,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2,$7.16 
187,CA-2014-123260,8/26/2014,Standard Class,FM-14290,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8,$176.80 
188,CA-2016-157000,7/16/2016,Standard Class,AM-10360,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3,$37.22 
189,CA-2016-157000,7/16/2016,Standard Class,AM-10360,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,3,$20.02 
190,CA-2015-102281,10/12/2015,First Class,MP-17470,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",4,$899.14 
191,CA-2015-102281,10/12/2015,First Class,MP-17470,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,$71.76 
192,CA-2015-102281,10/12/2015,First Class,MP-17470,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,8,$51.84 
193,CA-2015-102281,10/12/2015,First Class,MP-17470,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3,$626.35 
194,CA-2015-102281,10/12/2015,First Class,MP-17470,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,5,$19.90 
195,CA-2015-131457,10/31/2015,Standard Class,MZ-17515,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,7,$14.28 
196,CA-2014-140004,3/21/2014,Standard Class,CB-12025,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,$7.41 
197,CA-2014-140004,3/21/2014,Standard Class,CB-12025,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3,$6.05 
198,CA-2017-107720,11/6/2017,Standard Class,VM-21685,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,3,$46.26 
199,US-2017-124303,7/6/2017,Standard Class,FH-14365,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,$2.95 
200,US-2017-124303,7/6/2017,Standard Class,FH-14365,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3,$16.06 
201,CA-2017-105074,6/24/2017,Standard Class,MB-17305,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3,$21.74 
202,CA-2014-133690,8/3/2014,First Class,BS-11755,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2,$218.75 
203,CA-2014-133690,8/3/2014,First Class,BS-11755,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,$2.60 
204,US-2017-116701,12/17/2017,Second Class,LC-17140,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,2,$66.28 
205,CA-2017-126382,6/3/2017,Standard Class,HK-14890,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",7,$35.17 
206,CA-2017-108329,12/9/2017,Standard Class,LE-16810,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,4,$444.77 
207,CA-2017-135860,12/1/2017,Standard Class,JH-15985,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",4,$83.92 
208,CA-2017-135860,12/1/2017,Standard Class,JH-15985,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2,$131.98 
209,CA-2017-135860,12/1/2017,Standard Class,JH-15985,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4,$15.92 
210,CA-2017-135860,12/1/2017,Standard Class,JH-15985,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",9,$52.29 
211,CA-2017-135860,12/1/2017,Standard Class,JH-15985,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1,$91.99 
212,CA-2015-101007,2/9/2015,Second Class,MS-17980,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,2,$20.80 
213,CA-2015-146262,1/2/2015,Standard Class,VW-21775,OFF-LA-10004544,Office Supplies,Labels,Avery 505,2,$23.68 
214,CA-2015-146262,1/2/2015,Standard Class,VW-21775,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,5,$452.45 
215,CA-2015-146262,1/2/2015,Standard Class,VW-21775,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,3,$62.98 
216,CA-2015-146262,1/2/2015,Standard Class,VW-21775,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,9,"$1,188.00 "
217,CA-2015-146262,1/2/2015,Standard Class,VW-21775,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,2,$89.58 
218,CA-2016-130162,10/28/2016,Standard Class,JH-15910,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",6,$93.06 
219,CA-2016-130162,10/28/2016,Standard Class,JH-15910,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,3,$302.38 
220,CA-2015-169397,12/24/2015,First Class,JB-15925,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,2,$5.58 
221,CA-2015-169397,12/24/2015,First Class,JB-15925,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",6,$22.70 
222,CA-2015-169397,12/24/2015,First Class,JB-15925,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,4,$19.78 
223,CA-2015-169397,12/24/2015,First Class,JB-15925,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4,$72.70 
224,CA-2015-169397,12/24/2015,First Class,JB-15925,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,4,$479.99 
225,CA-2015-169397,12/24/2015,First Class,JB-15925,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,2,$27.17 
226,CA-2015-163055,8/9/2015,Standard Class,DS-13180,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",1,$2.20 
227,CA-2015-163055,8/9/2015,Standard Class,DS-13180,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,5,$622.45 
228,CA-2015-163055,8/9/2015,Standard Class,DS-13180,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,1,$21.98 
229,US-2015-145436,2/28/2015,Standard Class,VD-21670,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,2,$161.57 
230,US-2015-145436,2/28/2015,Standard Class,VD-21670,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",8,$389.70 
231,US-2014-156216,9/13/2014,Standard Class,EA-14035,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,7,$18.65 
232,US-2017-100930,4/7/2017,Standard Class,CS-12400,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,2,$233.86 
233,US-2017-100930,4/7/2017,Standard Class,CS-12400,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3,$620.61 
234,US-2017-100930,4/7/2017,Standard Class,CS-12400,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,2,$5.33 
235,US-2017-100930,4/7/2017,Standard Class,CS-12400,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",3,$258.07 
236,US-2017-100930,4/7/2017,Standard Class,CS-12400,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3,$617.98 
237,CA-2017-160514,11/12/2017,Standard Class,DB-13120,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),2,$10.56 
238,CA-2016-157749,6/4/2016,Second Class,KL-16645,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,5,$25.92 
239,CA-2016-157749,6/4/2016,Second Class,KL-16645,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5,$419.68 
240,CA-2016-157749,6/4/2016,Second Class,KL-16645,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,3,$11.69 
241,CA-2016-157749,6/4/2016,Second Class,KL-16645,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,2,$31.98 
242,CA-2016-157749,6/4/2016,Second Class,KL-16645,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,5,$177.23 
243,CA-2016-157749,6/4/2016,Second Class,KL-16645,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,3,$4.04 
244,CA-2016-157749,6/4/2016,Second Class,KL-16645,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,$7.41 
245,CA-2014-131926,6/1/2014,Second Class,DW-13480,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,7,"$2,001.86 "
246,CA-2014-131926,6/1/2014,Second Class,DW-13480,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,2,$166.72 
247,CA-2014-131926,6/1/2014,Second Class,DW-13480,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",6,$47.88 
248,CA-2014-131926,6/1/2014,Second Class,DW-13480,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,5,"$1,503.25 "
249,CA-2014-131926,6/1/2014,Second Class,DW-13480,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,4,$25.92 
250,CA-2016-154739,12/10/2016,Second Class,LH-17155,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2,$321.57 
251,CA-2016-145625,9/11/2016,Standard Class,KC-16540,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1,$7.61 
252,CA-2016-145625,9/11/2016,Standard Class,KC-16540,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,13,"$3,347.37 "
253,CA-2016-146941,12/10/2016,First Class,DL-13315,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",6,$80.58 
254,CA-2016-146941,12/10/2016,First Class,DL-13315,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,4,$361.92 
255,US-2015-159982,11/28/2015,Standard Class,DR-12880,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,9,$12.13 
256,US-2015-159982,11/28/2015,Standard Class,DR-12880,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",2,$82.37 
257,US-2015-159982,11/28/2015,Standard Class,DR-12880,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",5,$53.92 
258,US-2015-159982,11/28/2015,Standard Class,DR-12880,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,6,$647.90 
259,CA-2017-163139,12/1/2017,Second Class,CC-12670,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,3,$20.37 
260,CA-2017-163139,12/1/2017,Second Class,CC-12670,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,3,$221.55 
261,CA-2017-163139,12/1/2017,Second Class,CC-12670,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,5,$17.52 
262,US-2017-155299,6/8/2017,Standard Class,Dl-13600,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,2,$1.62 
263,US-2014-106992,9/19/2014,Second Class,SB-20290,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3,"$3,059.98 "
264,US-2014-106992,9/19/2014,Second Class,SB-20290,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,7,"$2,519.96 "
265,CA-2016-125318,6/6/2016,Standard Class,RC-19825,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,4,$328.22 
266,CA-2015-155040,11/10/2015,Standard Class,AH-10210,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,2,$79.90 
267,CA-2017-136826,6/16/2017,Standard Class,CB-12535,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",3,$14.02 
268,CA-2016-111010,1/22/2016,Standard Class,PG-18895,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,6,$7.56 
269,US-2017-145366,12/9/2017,Standard Class,CA-12310,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,1,$37.21 
270,US-2017-145366,12/9/2017,Standard Class,CA-12310,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3,$57.58 
271,CA-2017-163979,12/28/2017,Second Class,KH-16690,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,4,$725.84 
272,CA-2015-155334,7/30/2015,First Class,HA-14920,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7,$209.93 
273,CA-2015-155334,7/30/2015,First Class,HA-14920,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,3,$5.28 
274,CA-2015-155334,7/30/2015,First Class,HA-14920,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3,$10.92 
275,CA-2017-118136,9/16/2017,First Class,BB-10990,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",2,$8.82 
276,CA-2017-118136,9/16/2017,First Class,BB-10990,OFF-AR-10001427,Office Supplies,Art,Newell 330,1,$5.98 
277,CA-2017-132976,10/13/2017,Standard Class,AG-10495,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",2,$11.65 
278,CA-2017-132976,10/13/2017,Standard Class,AG-10495,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",4,$18.18 
279,CA-2017-132976,10/13/2017,Standard Class,AG-10495,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,6,$59.71 
280,CA-2017-132976,10/13/2017,Standard Class,AG-10495,OFF-LA-10002043,Office Supplies,Labels,Avery 489,3,$24.84 
281,US-2015-161991,9/26/2015,Second Class,SC-20725,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,5,$2.08 
282,US-2015-161991,9/26/2015,Second Class,SC-20725,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,7,"$1,114.40 "
283,CA-2015-130890,11/2/2015,Standard Class,JO-15280,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",5,"$1,038.84 "
284,CA-2015-130883,9/26/2015,Standard Class,TB-21520,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,5,$141.76 
285,CA-2015-130883,9/26/2015,Standard Class,TB-21520,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,5,$239.80 
286,CA-2015-130883,9/26/2015,Standard Class,TB-21520,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,6,$31.10 
287,CA-2016-112697,12/18/2016,Second Class,AH-10195,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,7,$254.06 
288,CA-2016-112697,12/18/2016,Second Class,AH-10195,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2,$194.53 
289,CA-2016-112697,12/18/2016,Second Class,AH-10195,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,5,$961.48 
290,CA-2016-110772,11/20/2016,Second Class,NZ-18565,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,7,$19.10 
291,CA-2016-110772,11/20/2016,Second Class,NZ-18565,OFF-LA-10004689,Office Supplies,Labels,Avery 512,8,$18.50 
292,CA-2016-110772,11/20/2016,Second Class,NZ-18565,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,2,$255.98 
293,CA-2016-110772,11/20/2016,Second Class,NZ-18565,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",3,$86.97 
294,CA-2014-111451,12/26/2014,First Class,KL-16555,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",8,$300.42 
295,CA-2014-111451,12/26/2014,First Class,KL-16555,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,3,$230.35 
296,CA-2014-111451,12/26/2014,First Class,KL-16555,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,3,$218.35 
297,CA-2014-111451,12/26/2014,First Class,KL-16555,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,5,$78.60 
298,CA-2014-111451,12/26/2014,First Class,KL-16555,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3,$27.55 
299,CA-2016-142545,10/28/2016,Standard Class,JD-15895,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,5,$32.40 
300,CA-2016-142545,10/28/2016,Standard Class,JD-15895,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",8,"$1,082.48 "
301,CA-2016-142545,10/28/2016,Standard Class,JD-15895,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,3,$56.91 
302,CA-2016-142545,10/28/2016,Standard Class,JD-15895,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",4,$77.60 
303,CA-2016-142545,10/28/2016,Standard Class,JD-15895,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1,$14.28 
304,US-2017-152380,11/19/2017,Standard Class,JH-15910,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,3,$219.08 
305,CA-2015-144253,5/4/2015,Second Class,AS-10225,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,2,$26.80 
306,CA-2014-130960,12/30/2014,Standard Class,KB-16600,OFF-AR-10003651,Office Supplies,Art,Newell 350,3,$9.84 
307,CA-2014-111003,6/1/2014,Standard Class,CR-12625,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",3,$45.48 
308,CA-2014-111003,6/1/2014,Standard Class,CR-12625,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,6,$289.20 
309,CA-2017-126774,4/15/2017,First Class,SH-20395,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,1,$4.89 
310,CA-2016-142902,9/12/2016,Second Class,BP-11185,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4,$15.14 
311,CA-2016-142902,9/12/2016,Second Class,BP-11185,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2,$466.77 
312,CA-2016-142902,9/12/2016,Second Class,BP-11185,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1,$15.23 
313,CA-2016-142902,9/12/2016,Second Class,BP-11185,OFF-LA-10000634,Office Supplies,Labels,Avery 509,3,$6.26 
314,CA-2014-120887,9/27/2014,Standard Class,TS-21205,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",3,$87.54 
315,CA-2014-167850,8/9/2014,Standard Class,AG-10525,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,2,$178.38 
316,CA-2014-167850,8/9/2014,Standard Class,AG-10525,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,3,$15.55 
