job,doc,borough,house,street_name,job_type,job_status_descrp,landmarked,adult_estab,latest_action_date,existing_occupancy,proposed_occupancy,owner_type,job_description,initial_cost
103043617,1,MANHATTAN,845,1 AVENUE,A2,PLAN EXAM - APPROVED,N,N,2001-12-12 ,J-2,,PARTNERSHIP,MODIFY SPRINKLER SYSTEM IN APARTMENTS 58C & D AS PER PLANS FILED.  IN CONJUNCTION WITH NB# 101919701.,$10000.00
103044055,1,MANHATTAN,1781,2 AVENUE,A1,PLAN EXAM - DISAPPROVED,N,N,2001-12-18 ,J-2,J-2,CORPORATION,Convert space at cellar and first floor to Physical culture / health establishment.,$500.00
200559644,1,BRONX,333,EAST  151 STREET,A3,SIGNED OFF,N,N,2005-10-31 ,G,,OTHER,ALFRED SMITH HS SIDEWALK SHED W/ FACADE REPAIR 200557799,$0.00
321829955,1,BROOKLYN,875,4 AVE,DM,SIGNED OFF,N,N,2019-02-13 ,COM,,INDIVIDUAL,DEMOLITION OF A ONE STORY STRUCTURE,$0.00
123479976,1,MANHATTAN,791,9TH AVE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-10-22 ,RES,RES,CORPORATION,"INTERIOR RENOVATION FOR APT #4R @ 4TH FLOOR PER PLAN. NO CHANGE  OF USE, EGRESS, OR OCCUPANCY.",$50000.00
421566567,1,QUEENS,84-07,263RD STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-01-26 ,RES,RES,INDIVIDUAL,"FILING FOR MASONRY FACADE RESTORATION AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$7600.00
102507592,1,MANHATTAN,345,PARK AVENUE SOUTH,A2,PLAN EXAM - APPROVED,N,N,2001-09-07 ,E,,PARTNERSHIP,"PROPOSE TO MAINTAIN AND REPAIR THE EXISTING EXTERIOR FACADE AND ROOFING.  NO CHANGE TO USE, EGRESS OR OCCUPANCY.",$270000.00
200559653,1,BRONX,2545,GUNTHER AVENUE,A3,SIGNED OFF,N,N,2004-03-10 ,PUB,,OTHER,IS144 FENCE IN CONJUNCTION W/200572013,$0.00
200476047,1,BRONX,665,EAST  166 STREET,A2,SIGNED OFF,Y,N,2004-10-26 ,,,OTHER,MORRIS HS MASONRY DUCT REPAIR REPLACING EXISTING DUCTS,$400000.00
340564106,1,BROOKLYN,51,ASH STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2017-12-26 ,R-1,R-1,CORPORATION,"INSTALLATION OF HVAC SYSTEM THROUGHOUT ENTIRE BUILDING. NO CHANGE IN BUILDING USE, OCCUPANCY AND/OR EGRESS.",$355000.00
200559671,1,BRONX,333,EAST  151 STREET,A3,SIGNED OFF,N,N,2005-10-31 ,G,,OTHER,ALFRED SMITH H SCAFFOLD DURING EXTERIOR FACADE,$0.00
200559680,1,BRONX,3041,BRUCKNER BOULEVARD,A3,SIGNED OFF,N,N,2006-08-11 ,PUB,,OTHER,PS14 FENCE W/200557851 EXTERIOR MASONRY REPAIRS,$0.00
140810442,1,MANHATTAN,405,EDGECOMBE AVENUE,A2,PLAN EXAM - IN PROCESS,Y,N,2018-10-09 ,RES,RES,CORPORATION,"FACADE REPAIRS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$123650.00
340638466,1,BROOKLYN,910,BEDFORD AVENUE,A2,APPLICATION PROCESSED - ENTIRE,N,N,2018-10-09 ,R-2,R-2,CORPORATION,PROPOSED NEW SPRINKLER SYSTEM IN CONJUNCTION WITH DOB #321782950,$55000.00
123480349,1,MANHATTAN,561,WEST 143 STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-01-16 ,COM,COM,CORPORATION,"APPLICATION FILE TO FACADE REPAIR AS BRICK POINTING, SOUTH ELEVATION CRACKS IN SEMI CIRCULAR MASONRY PLASTERSAT WINDOW ENCLOSURE ON 6TH FLOOR AT THE SOUTH WESTERN AND SOUTH EASTERN AS PER PLAN. REMOVE VIOLATION# 35344727H. NO CHANGE, IN USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$15000.00
200559706,1,BRONX,3530,KINGS COLLEGE PLACE,A2,SIGNED OFF,N,N,2006-11-01 ,,,OTHER,PS94 RECONSTRUCTION OF EXISTING CONCRETE  STAIRS & FOUNDATION ON GRADE,$30000.00
122740855,1,MANHATTAN,60,EAST 42ND STREET,A2,SIGNED OFF,N,N,2018-11-14 ,E,E,PARTNERSHIP,"MODIFICATIONS TO THE EXISTING CLASS 'E' SYSTEM TAKING PLACE ON THE 15TH FLOOR AS PER DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$22800.00
520320242,1,STATEN ISLAND,4051,HYLAN BLVD,A2,SIGNED OFF,N,N,2017-12-22 ,M,M,CORPORATION,DIRECT PLACEMENT OF ROOFTOP MINI-SPLIT AIR CONDITIONING UNIT ONTO CANTED RAIL DUNNAGE.,$3750.00
240239915,1,BRONX,2026,YATES AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-10-12 ,R-3,R-3,INDIVIDUAL,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$52020.00
321685397,1,BROOKLYN,410,MIDWOOD STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-10-18 ,RES,RES,INDIVIDUAL,CHANGES IN INTERIOR LAYOUT AS ILLUSTRATED ON THE ATTACHED PLANS. INSTALLATION OF A CONVIENT STAIR. ALL AS PER PLANS FILE HEREWITH,$306000.00
220625875,1,BRONX,515,COURTLANDT AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2017-11-15 ,RES,RES,CORPORATION,"LEGALIZE B-VENT AS PER PLANS.  NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$8000.00
200559751,1,BRONX,750,BAYCHESTER AVENUE,A3,SIGNED OFF,N,N,2017-05-18 ,G,,OTHER,TRUMAN HSSIDEWALKSHED FOR FACADE REPAIR,$0.00
200559760,1,BRONX,685,EAST  182 STREET,A2,SIGNED OFF,N,N,2005-03-31 ,,,CORPORATION,AQUINAS HS FEDERAL AID GRANT PROGRAM CON VERSON OF EXISTING TOILET TO CO PLY W/ LL58/87,$75000.00
321681408,1,BROOKLYN,810,BERGEN ST,A1,SIGNED OFF,N,N,2018-06-28 ,RES,R-2,CONDO/CO-OP,"CONVERT EXISTING ORDINARY ROOF INTO A ROOF TERRACE,WITH METAL DECK,INSTALL STEEL DUNNAGE AS PER PLANS.  FILE FOR NEW CERTIFICATE OF OCCUPANCY FOR THE NEW USE.",$30000.00
200572102,1,BRONX,690,EAST  183 STREET,A2,SIGNED OFF,N,N,2003-11-26 ,,,OTHER,"PS32X EXTERIOR MASONRY WINDOWS, ROOFING REPLACEMENT",$6500000.00
140732544,1,MANHATTAN,41,GREAT JONES STREET,A3,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-05-16 ,,,PARTNERSHIP,"HEREWITH FILING FOR A BUILDERS PAVEMENT PLAN IN CONJUNCTION WITH ALT I# 122143787.  NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$0.00
102526697,1,MANHATTAN,135,EAST   52 STREET,A2,SIGNED OFF,N,N,2001-10-26 ,E,,PARTNERSHIP,"General consruction of new partitions and finishes as shown on drawings submitted herewith.  No change in use, egress or occupancy.",$50000.00
200478303,1,BRONX,4140,HUTCH RIVER PARKWAY EAST,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-09-24 ,,,OTHER,"PS160 FIREALARM LEGALIZATION.  INTERIOR FIRE ALARM SYSTEM INCLUDES MANUA L PULL STATIONS AND BELLS, STROBE DEVICE  SYSTEM, SPRINKLER SYSTEM AND ELEVATOR ECALL SYSTEM",$20000.00
200478045,1,BRONX,1180,TINTON AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-09-24 ,,,OTHER,PS198 FIRE ALARM SYSTEM LEGALIZATION,$1000.00
200478090,1,BRONX,2474,CROTONA AVENUE,A2,SIGNED OFF,N,N,2018-04-11 ,,,OTHER,"GRACE DODGE HS; THIS FILING IS FOR FIRE ALARM SYSTEM LEGALIZATION ONLY. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",$1000.00
200478107,1,BRONX,100,WEST MOSHOLU PARKWAY SOUTH,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-09-25 ,,,OTHER,"DEWITT CLINTON HS X; THE FILING IS FOR FIRE ALARM SYSTEM LEGALIZATION ONLY. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",$1000.00
240239951,1,BRONX,5250,FIELDSTON ROAD,A3,SIGNED OFF,N,N,2018-11-28 ,G,G,PARTNERSHIP,FILING FOR INSTALLATION OF TEMPORARY MODULAR TENT FOR AN EVENT ON 10/20/18. REQUIRED TPA TO BE FILED SEPARATELY.,$5000.00
200478152,1,BRONX,100,WEST MOSHOLU PARKWAY SOUTH,A3,SIGNED OFF,N,N,2002-07-26 ,G,,OTHER,DEWITT CLINTON HS SIDEWALK SHED ALONG W /200476118 ROOF & FACADE REPAIR,$0.00
103044064,1,MANHATTAN,17,BATTERY PLACE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2001-12-26 ,,,,"REMOVAL OF INTERIOR NON-BEARING PARTITIONS. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$9000.00
340638643,1,BROOKLYN,1543,EAST 35 STREET,A2,SIGNED OFF,N,N,2019-07-01 ,R-3,R-3,INDIVIDUAL,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",$24444.00
340638661,1,BROOKLYN,1232,39TH STREET,A2,APPLICATION PROCESSED - ENTIRE,N,N,2018-10-09 ,R-3,R-3,INDIVIDUAL,PROPOSED NEW SPRINKLER SYSTEM IN CONJUNCTION WITH DOB #321232331,$55000.00
102611951,1,MANHATTAN,55,CENTRAL PARK WEST,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2000-09-12 ,,,CORPORATION,"MINOR DEMOLITION WORK, REMOVE 2 EXISTING KITCHEN; MINOR PARTITION WORK, NEW KITCHEN REFURNISH 3 EXISTING BATHROO MS, NEW TILES, NEW LAVS.",$57000.00
240240039,1,BRONX,890,EAST 135TH STREET,A2,SIGNED OFF,N,N,2020-05-04 ,COM,COM,CORPORATION,"INSTALL BOILER AND OIL BURNER TO CREATE MOBILE BOILER UNIT. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$0.00
200478161,1,BRONX,1825,PROSPECT AVENUE,A3,SIGNED OFF,N,N,2004-09-22 ,G,,OTHER,PS44SCAFFOLD FOR EXTERIOR FACADE REPAIR UNDER 200747655,$0.00
200478170,1,BRONX,125,EAST  181 STREET,A3,SIGNED OFF,N,N,2001-10-29 ,G,,OTHER,PS79 FENCE IN CONJUNCTION W/ 200474539,$0.00
200478189,1,BRONX,800,EAST GUN HILL ROAD,A2,SIGNED OFF,N,N,2002-10-01 ,,,OTHER,EVANDER CHILD HS ANSUL SYSTEM AT PUBLIC SCHOOL,$2000.00
123480090,1,MANHATTAN,34,GRAMERCY PARK EAST,A2,SIGNED OFF,Y,N,2019-12-24 ,RES,RES,CONDO/CO-OP,"BATHROOM RENOVATION, GENERAL CONSTRUCTION RELATED TO HVAC INSTALLATION, NO CHANGE TO USE, EXITS OR OCCUPANCY",$100000.00
102507618,1,MANHATTAN,260,PARK AVENUE SOUTH,A2,SIGNED OFF,N,N,2004-02-23 ,COM,,CORPORATION,"5th floor - Interior construction to include removal and construction of partition and ceiling. 6th floor - Interior demolition to include removal of partitions, doors, ceiling and HVAC ductwork. No change to use, egress or occupancy is involved.",$25000.00
102611997,1,MANHATTAN,253,WEST   35 STREET,A2,PLAN EXAM - APPROVED,N,N,2000-06-19 ,,,PARTNERSHIP,REMOVE NON BEARING INTERIOR PARTITIONS I NSTALL NEW NON BEARING INTERIOR PARTITIONS AND SUSPENDED CELINGS,$80000.00
220422825,1,BRONX,129,WEST 197 STREET,A1,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2020-02-04 ,J-3,R-2,CORPORATION,THE APPLICATION IS FILED FOR CONVERSION OF A EXISTING 2 STORY 2 FAMILY TO A THREE FAMILY DWELLING,$334230.00
321555802,1,BROOKLYN,3215,CLARENDON ROAD,A1,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2019-05-07 ,J-2,R-2,PARTNERSHIP,FILED HEREWITH A VERTICAL AND HORIZONTAL ENLARGEMENT FROM A 2 STORY TO A 5 STORY AND A CELLAR 8 FAMILY,$800000.00
340562929,1,BROOKLYN,2955,BEDFORD AVENUE,A2,APPLICATION PROCESSED - ENTIRE,N,N,2017-11-15 ,E,E,OTHER GOV'T AGENCY,APPLICATION FILED TO PROVIDE A REFERENCE NUMBER FOR THE  EXISTING PLACE OF ASSEMBLY PREVIOUSLY CONSTRUCTED UNDER THE  CONTROL OF DASNY/CUNY. NO WORK TO BE PERFORMED UNDER THIS  APPLICATION,$1000.00
123255173,1,MANHATTAN,43,WEST 73RD STREET,A2,SIGNED OFF,Y,N,2019-07-18 ,R-3,R-3,CORPORATION,"SHORING OF THE CELLAR AND BASEMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$20000.00
321719958,1,BROOKLYN,1,BROOKLYN PLAZA,A2,PLAN EXAM - DISAPPROVED,N,N,2018-04-26 ,U,U,PARTNERSHIP,INSTALL EMERGENCY EGRESS STAIRS FOR MTA.,$78125.00
103044224,1,MANHATTAN,415,LAFAYETTE STREET,A3,SIGNED OFF,Y,N,2003-02-27 ,F-4,,,FIRE PROTECTION PLAN AT CELLAR AND 1ST FLOOR.,$1000.00
200478198,1,BRONX,577,EAST  179 STREET,A3,SIGNED OFF,N,N,2002-07-25 ,PUB,,OTHER,JHS118 SIDEWALKSHED IN CONJUNCTION WITH 200474762,$0.00
102548851,1,MANHATTAN,2025,FIRST AVENUE,A2,PLAN EXAM - DISAPPROVED,N,N,2001-07-13 ,,,INDIVIDUAL,INSTALL NON-COMBUSTIBLE MEANS OF EGRESS FROM SECOND FLOOR AND EMERGENCY LIGHTING. FILED TO CURE VIO.#106-544-44Y   NO CHANGE IN USE OR OCCUPANCY,$6000.00
200478214,1,BRONX,980,MACE AVENUE,A3,SIGNED OFF,N,N,2005-06-17 ,G,,OTHER,PS89SHED IN CONJUNCTION W/200467618 FOR WINDOW REPLACEMENT,$0.00
200478223,1,BRONX,1919,PROSPECT AVENUE,A2,SIGNED OFF,N,N,2002-09-09 ,,,OTHER,IS193 ANSUL SYSTEM INSTALLATION,$2000.00
200478232,1,BRONX,650,BAYCHESTER AVENUE,A3,SIGNED OFF,N,N,2003-08-21 ,G,,OTHER,PS153 SIDEWALK SHED IN CONJUNCTION WITH 200470864,$0.00
200478250,1,BRONX,660,WEST  237 STREET,A1,SIGNED OFF,N,N,2016-10-28 ,G,G,OTHER,JS141X PROPOSED NEW ADDITION,$18000000.00
103044778,1,MANHATTAN,415,LAFAYETTE STREET,A1,SIGNED OFF,Y,N,2007-09-21 ,F-4,F-4,PARTNERSHIP,GENERAL CONSTRUCTION WITH PLUMBING AND MECHANICAL WORK ALSO INCREASE OCCUPANT LOAD AT CELLAR & 1ST FLOOR.,$123000.00
321849899,1,BROOKLYN,452,87 STREET,A2,PLAN EXAM - DISAPPROVED,N,N,2019-01-22 ,B,B,CORPORATION,"INSTALLATION OF MANUAL AND AUTOMATIC SMOKE, DUCT DETECTION AND SPRINKLER ALARM SYSTEM IN CONJUNCTION WITH ALT 1 321615356. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$107200.00
103045161,1,MANHATTAN,268,WEST  125 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-04-19 ,C,,,"INSTALL SPRINKLER SYSTEM AS PER PLANS FILED. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$14000.00
103045722,1,MANHATTAN,27,BEAVER STREET,A3,PLAN EXAM - DISAPPROVED,N,N,2001-12-01 ,COM,,PARTNERSHIP,"Installation of pipe scaffold 60' high by 20' long. No change of use, egress or occupancy under this application.",$0.00
103045740,1,MANHATTAN,124,WEST   42 STREET,A2,PLAN EXAM - APPROVED,N,N,2001-11-26 ,,,PARTNERSHIP,"INSTALLING TELECOMMUNICATION CABINETS ON ROOF, RELATED ANTENNA MOUNTED T FACADE. ALL IN CONFORMANCE WITH TTPN 5/ 98. NO CHANGE IN USE, EGRESS OROCCUPANCY",$15000.00
103046918,1,MANHATTAN,550,FIRST AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-04-24 ,,,CORPORATION,"MINOR INTERIOR PARTITION MODIFICATIONS, AS INDICATED ON PLANS SUBMITTED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$110000.00
140810576,1,MANHATTAN,153,SEAMAN AVENUE,A2,SIGNED OFF,N,N,2019-03-01 ,RES,RES,PARTNERSHIP,GAS RE-PIPE OF BUILDING FOR COOKING USE PER PLANS.,$30000.00
123195782,1,MANHATTAN,1,PARK AVENUE,A1,SIGNED OFF,N,N,2019-05-16 ,E,B,CORPORATION,ARCHITECTURAL  WORK ON PART OF THE FIRST FLOOR (NYU LANGONE MEDICAL CENTER) TO ESTABLISH A DAYCARE/DAY NURSERY FACILITY AS PER PLANS.,$4500000.00
123209884,1,MANHATTAN,2,BEEKMAN PL,A2,SIGNED OFF,N,N,2018-09-21 ,J-2,J-2,INDIVIDUAL,ALTERATION TYPE II. PROPOSED INTERIOR RENOVATION OF EXISTING APT #2A. NEW PLUMBING. NO MECHANICAL JOB. NO INCREASE IN BULK OR FAR. NO CHANGE IN USE OR OCCUPANCY.,$29620.00
240240048,1,BRONX,1267,SHERIDAN AVENUE,A2,PLAN EXAM - APPROVED,N,N,2018-10-24 ,RES,RES,PARTNERSHIP,INTERIOR RENOVATIONS AS PER PLANS FILED HEREWITH.,$32500.00
321714711,1,BROOKLYN,1257,ROGERS AVE,A2,SIGNED OFF,N,N,2020-02-20 ,R-2,R-2,CORPORATION,INSTALLATION OF AUTOMATIC SMOKE/HEAT DETECTION AND SPRINKLER FIRE ALARM SYSTEM IN CONJUNCTION WITH AL1 APPLICATION #321188371,$1000.00
102526704,1,MANHATTAN,250,LEXINGTON AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-06-19 ,,,PARTNERSHIP,"20 TON AIR COOLED PACKAGE A/C UNIT IN BASEMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$20000.00
123385283,1,MANHATTAN,294,MANHATTAN AVENUE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-08-24 ,J-2,J-2,INDIVIDUAL,"SCOPE OF WORK WILL BE INTERIOR RENOVATION AND PLUMBING WORK AS INDICATED ON PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY",$550000.00
421683468,1,QUEENS,61-47,210 STREET,NB,PLAN EXAM - APPROVED,N,N,2019-08-29 ,,A-3,INDIVIDUAL,NEW HOUSE OF WORSHIP. OBTAIN NEW C OF O.,$0.00
123494067,1,MANHATTAN,136,EAST 56 STREET,A2,PLAN EXAM - DISAPPROVED,N,N,2018-10-15 ,RES,RES,CORPORATION,"INSTALLATION OF NEW AIR CONDITIONING UNITS IN CELLAR  AND CONDENSER  UNIT ON ROOF. NO CHANGE IN USE , EGRESS, OR OCCUPANCY.",$20000.00
123412529,1,MANHATTAN,300,VESEY STREET,A2,SIGNED OFF,N,N,2018-08-24 ,E,E,CORPORATION,REMOVAL OF EXISTING SPRINKLER HEADS AND ASSOCIATED PIPING AND INSTALLATION OF TEMP LOOP AS SHOWN.,$80000.00
123412495,1,MANHATTAN,136,EAST 55TH STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-05-15 ,RES,RES,CORPORATION,ADDITIONS/MODIFICATIONS TO AN EXISTING SPRINKLER SYSTEM AS SHOWN ON PLANS FILED HEREWITH.,$7500.00
200540593,1,BRONX,1980,LAFAYETTE AVENUE,A3,SIGNED OFF,N,N,2003-06-06 ,G,,OTHER,ADLAI STEVENSON HS SIDEWALK BRIDGE WITH 200474511 JOB,$0.00
200540600,1,BRONX,2703,WEBSTER AVENUE,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2001-11-19 ,PUB,,OTHER,PS54 SIDEWALK SHED FOR HAZARDOUS FACADE CONDITIONS,$0.00
200540619,1,BRONX,730,BRYANT AVENUE,A3,SIGNED OFF,N,N,2002-04-23 ,PUB,,OTHER,IS74  SIDEWALK BRIDGE FOR FACADE REPAIR WITH 200473059,$0.00
200540628,1,BRONX,1250,WARD AVENUE,A2,SIGNED OFF,N,N,2009-04-29 ,,,OTHER,PS77 & MINI SCHOOL(PS197) CORRIDORS TCB CONNECTIONS,$10000.00
102612148,1,MANHATTAN,285,RIVERSIDE DRIVE,A3,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2000-05-12 ,RES,,CORPORATION,"INSTALLATION OF A HEAVY DUTY SIDEWALK SHED 40' DURING FACADE REPAIR. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SHED TO COMPLY WITH LL33/91.",$0.00
123190858,1,MANHATTAN,111,EIGHTH AVENUE,A2,SIGNED OFF,N,N,2018-06-20 ,COM,COM,PARTNERSHIP,"REMOVAL & INSTALLATION OF INTERIOR NON BEARING PARTITIONS AND RELATED FINISHES AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$45000.00
123498811,1,MANHATTAN,990,6TH AVENUE,A2,PLAN EXAM - DISAPPROVED,N,N,2018-11-13 ,R-2,R-2,CORPORATION,REPLACEMENT OF FACP AND ADDITIONS/MODIFICATIONS TO EXISTING FIRE ALARM SYSTEM.,$100000.00
140810674,1,MANHATTAN,222,THOMPSON STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2018-10-15 ,RES,RES,CORPORATION,"REPLACE BOILER AND OIL BURNER AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$10000.00
123130995,1,MANHATTAN,111,EIGHTH AVENUE,A2,SIGNED OFF,N,N,2018-07-27 ,COM,COM,PARTNERSHIP,"MODIFICATION TO EXISTING SPRINKLER SYSTEMS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",$11000.00
421586046,1,QUEENS,62-86,60 PLACE,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2018-08-17 ,RES,RES,CORPORATION,RENOVATION OF EXISTING 2 FAMILY  AND COMMERCIAL BUILDING AT SECOND AND THIRD FLOOR. NO CHANGE IN OCCUPANCY USE OR MEANS OF EGRESS. SEE COMMENTS #24,$191000.00
200541002,1,BRONX,1980,LAFAYETTE AVENUE,A3,SIGNED OFF,N,N,2003-06-06 ,G,,OTHER,ADLAI STEVENSON HS SCAFFOLD DURING JOB# 200474511,$0.00
200542010,1,BRONX,100,WEST MOSHOLU PARKWAY SOUTH,A2,SIGNED OFF,N,N,2002-02-13 ,,,OTHER,"DEWITT CLINTON HS REPLACE 4 GUTTER DRAIN S AND 10LF OF DETERIORATED LEAD R LINE AT EACH.  NO OUTSTANDING DOB VIOL ATIONS EXIST, WHICH RELATE TO THIS PORT ON OF WORK",$8000.00
200542172,1,BRONX,650,WARING AVENUE,A3,SIGNED OFF,N,N,2003-06-23 ,PUB,,OTHER,PS96SCAFFOLD IN CONJUNCTION W/200474708 CORNICE REPAIR,$0.00
200542181,1,BRONX,650,WARING AVENUE,A3,SIGNED OFF,N,N,2003-06-23 ,PUB,,OTHER,PS96 SHED IN CONJUNCTION WITH 200474708 CORNICE REPAIR,$0.00
321647321,1,BROOKLYN,538,3RD AVENUE,A3,SIGNED OFF,N,N,2018-10-10 ,COM,COM,CORPORATION,"REPLACE EXISTING PYLON WITH NEW POLE ON EXISTING FOUNDATION.  SIGNS FILED UNDER SEPERATE APPLICATION.  NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$10000.00
540140239,1,STATEN ISLAND,877,HUGUENOT AVE,A2,PLAN EXAM - IN PROCESS,N,N,2017-12-06 ,COM,COM,INDIVIDUAL,"SUBMITTING APPLICATION FOR INSTALLATION OF NEW MECHANICAL EXHAUST SYSTEM. FIRE SUPPRESSION SYSTEM WILL BE FILED UNDER DIFFERENT APPLICATION. NO CHANGE IN USE, EGRESS AND OCCUPANCY.",$5500.00
123427416,1,MANHATTAN,776,AVENUE OF THE AMERICAS,A3,PLAN EXAM - DISAPPROVED,N,N,2018-06-07 ,R-2,R-2,CORPORATION,"HEREWITH FILING FIRE PROTECTION PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",$1000.00
520360911,1,STATEN ISLAND,428,PURDY AVENUE,A3,SIGNED OFF,N,N,2019-12-11 ,,,INDIVIDUAL,"BUILDERS PAVEMENT PLAN FOR THE 165 FRONTAGE (THIS APPLICATION SHALL ALSO APPLY TO 7 CRAFTON AVENUE, LOT 8)",$0.00
102612200,1,MANHATTAN,14,WALL STREET,A2,PLAN EXAM - APPROVED,Y,N,2000-05-31 ,,,PARTNERSHIP,"Removal and installation of interior non load bearing partitions and related fin ishes, as per plans filed herewith.  No change in use, egress or occupancy.",$25000.00
102612246,1,MANHATTAN,685,WEST END AVENUE,A3,PERMIT ISSUED - ENTIRE JOB/WORK,Y,N,2000-12-11 ,RES,,CORPORATION,INSTALLATION OF HEAVY DUTY SHED 271' DURING FACADE REPAIR NO CHANGE IN USE EGRESS OR OCCUPANCY,$0.00
321852054,1,BROOKLYN,203,MOORE STREET,A2,PLAN EXAM - APPROVED,N,N,2018-10-10 ,COM,COM,CORPORATION,INSTALLATION OF NEW PLUMBING FIXTURES ON EXISTING ROUGHING,$10800.00
421687320,1,QUEENS,197-29,JAMAICA AVE,A1,PLAN EXAM - DISAPPROVED,N,N,2019-09-27 ,COM,R-2,INDIVIDUAL,NEW VERTICAL EXTENSION NEW 2ND AND 3RD FLOORS WITH 4 NEW APARTMENTS.,$651875.00
200542190,1,BRONX,4125,CARPENTER AVENUE,A2,SIGNED OFF,N,N,2003-07-29 ,,,OTHER,PS103 EXTERIOR STAIR FENCE BATHROOM FLOO R REPAIR REPLACING AREA DAINS,$210000.00
103047757,1,MANHATTAN,259,WEST   30 STREET,A2,PLAN EXAM - APPROVED,N,N,2002-04-04 ,,,PARTNERSHIP,"CONSTRUCT SPIRAL STAIR TO CONNECT CELLAR TO 1ST. FLOOR AND MEZZAINE. NO CHANGE IN USE,ERGESS OR OCCUPANCY",$3000.00
103047766,1,MANHATTAN,48,EAST   49 STREET,A2,PERMIT ISSUED - ENTIRE JOB/WORK,N,N,2002-01-09 ,,,PARTNERSHIP,MODIFICATION TO EXISTING FIRE ALARM.,$8000.00
103047784,1,MANHATTAN,220,WEST   42 STREET,A3,SIGNED OFF,N,N,2004-09-24 ,COM,,CORPORATION,Filing herewith for installation pipe scaffold 80' long during facade repair. No change to use egress or occupancy.,$0.00
520308514,1,STATEN ISLAND,142,SPRAGUE AVE,NB,SIGNED OFF,N,N,2019-09-10 ,,R-3,CORPORATION,CONSTRUCT A THREE-STORY TWO FAMILY RESIDENCE WITH ACCESSORY BUILT-IN ONE CAR GARAGE AND PARKING PAD FOR ONE CAR. DETACHED ONE CAR GARAGE FILED UNDER SEPARATE APPLICATION.,$0.00
